w,epsilon,S,strategy,sensor,kl,kl_global,mae
8,2.0,1,sample,humidity,0.7779826561366792,2.8413013901551465,45.62859198588642
8,2.0,1,sample,power_draw,0.446435015941697,2.676733841965,252.1431634404335
8,2.0,1,sample,temperature,0.616242888340746,2.011054544433787,56.41130118230057
8,2.0,1,sample,vibration,0.5839454708356022,2.8951550262932177,16.92030687290587
8,2.0,1,uniform,humidity,0.8082193030770217,0.7671162955811569,333.5861636077505
8,2.0,1,uniform,power_draw,0.9508475222393917,0.8626767201573189,2011.0078366728576
8,2.0,1,uniform,temperature,0.7122613320939174,0.8196088051362651,418.97823477518995
8,2.0,1,uniform,vibration,0.7224806303772626,0.8412913177009866,183.59255146806274
8,2.0,2,budget_absorption,humidity,5.428723773909374,3.2462967400991003,76.34727347665412
8,2.0,2,budget_absorption,power_draw,4.159786794418048,3.2823187564292167,454.70800566442284
8,2.0,2,budget_absorption,temperature,0.14657742172977037,2.5308371277669686,18.634279707557575
8,2.0,2,budget_absorption,vibration,0.6771463784078643,3.0966537177111824,20.071301046417517
8,2.0,2,sample,humidity,0.64560284445096,1.8822370551036072,12.742582667691838
8,2.0,2,sample,power_draw,0.45689429655307995,1.7006387080273104,109.57615936315784
8,2.0,2,sample,temperature,0.1753794576241023,2.022902021731802,10.00038197079515
8,2.0,2,sample,vibration,0.7645158481295339,2.709841354914816,16.231961403469363
8,2.0,2,uniform,humidity,0.5770493309601092,0.6566045855480993,147.28376299003708
8,2.0,2,uniform,power_draw,0.9813251925143143,0.8771459768681986,1137.078049329896
8,2.0,2,uniform,temperature,0.8181625108767484,0.6906790729489397,201.39718080297695
8,2.0,2,uniform,vibration,0.670609866897583,0.7384936960962731,107.96804034778283
8,2.0,4,budget_absorption,humidity,0.5835845876245533,2.539903097750275,65.72488338101417
8,2.0,4,budget_absorption,power_draw,0.19446685590470822,1.806028205499569,237.44444380883107
8,2.0,4,budget_absorption,temperature,0.39792094896138275,2.786114000665778,32.81018489126908
8,2.0,4,budget_absorption,vibration,0.4269060459793057,1.7042929945544252,14.616133746657288
8,2.0,4,sample,humidity,0.2700380338254493,2.0748448659182586,8.933299715483196
8,2.0,4,sample,power_draw,0.6408280513100008,2.0432686192601643,65.07238485851731
8,2.0,4,sample,temperature,0.3386515064623328,2.8448213931145516,24.797354902572124
8,2.0,4,sample,vibration,0.272682338084305,1.478448537653157,7.249566812012009
8,2.0,4,uniform,humidity,0.6869843293640561,0.545002199857128,86.05440966628268
8,2.0,4,uniform,power_draw,0.9529440188638824,0.8009923863757342,428.85008157440126
8,2.0,4,uniform,temperature,0.8049989425688329,0.7134674144243043,113.61223402986968
8,2.0,4,uniform,vibration,0.293438443472131,0.6922070333515722,49.458507936002235
8,3.0,1,budget_absorption,humidity,3.8572486269875674,3.431161344004986,580.0875047612793
8,3.0,1,budget_absorption,power_draw,3.850204878787221,3.2204039910801394,266.1021683096156
8,3.0,1,budget_absorption,temperature,0.0650120929522567,3.2842234711479357,48.52689600968286
8,3.0,1,budget_absorption,vibration,0.1263228789443575,3.1508418869989168,26.543746496721337
8,3.0,1,sample,humidity,0.3336862780019374,2.307815621324958,24.866329282708115
8,3.0,1,sample,power_draw,0.22364226280592986,1.7479305736497697,181.99139070721228
8,3.0,1,sample,temperature,0.7615743493353254,1.9855878439171832,43.03269820960261
8,3.0,1,sample,vibration,0.6162428883407461,2.551607605712515,11.542057155577346
8,3.0,1,uniform,humidity,0.8655759340358109,0.7469995246340042,249.53799134818757
8,3.0,1,uniform,power_draw,0.6267375014506037,0.7764702294946945,1401.704529028277
8,3.0,1,uniform,temperature,1.1505469060290676,0.9049113521083041,286.9725225995511
8,3.0,1,uniform,vibration,0.8923140120211073,0.9378678503004972,150.16206561186291
8,3.0,2,budget_absorption,humidity,4.5490420472386734,3.366136009641688,26.07211612174261
8,3.0,2,budget_absorption,power_draw,3.791030567364069,2.4211012938504384,70.58551329177764
8,3.0,2,budget_absorption,temperature,4.535291309521667,3.335892799835481,106.84945852769613
8,3.0,2,budget_absorption,vibration,0.3261127270821774,2.1596741661015235,13.189264218747521
8,3.0,2,sample,humidity,0.7446627553380073,1.8732525982845962,18.237026830321614
8,3.0,2,sample,power_draw,0.1009677460002278,2.0340310573088067,132.26708963674446
8,3.0,2,sample,temperature,1.4795045076941722,3.0155287490892566,23.79421765302651
8,3.0,2,sample,vibration,0.8493896919994076,1.7969877422812666,5.431329304524969
