publisher_id,t,true,noisy
Chitale Bandhu Corner_41,149,0.0,6501.344960035327
Chitale Bandhu Corner_41,150,0.0,6501.344960035327
Chitale Bandhu Corner_41,151,0.0,6501.344960035327
Chitale Bandhu Corner_41,152,0.0,6501.344960035327
Chitale Bandhu Corner_41,153,0.0,6501.344960035327
Chitale Bandhu Corner_41,154,0.0,6501.344960035327
Chitale Bandhu Corner_41,155,0.0,6501.344960035327
Chitale Bandhu Corner_41,156,0.0,6501.344960035327
Chitale Bandhu Corner_41,157,0.0,6501.344960035327
Chitale Bandhu Corner_41,158,0.0,6501.344960035327
Chitale Bandhu Corner_41,159,0.0,6501.344960035327
Chitale Bandhu Corner_41,160,0.0,6501.344960035327
Chitale Bandhu Corner_41,161,0.0,6501.344960035327
Chitale Bandhu Corner_41,162,0.0,6501.344960035327
Chitale Bandhu Corner_41,163,0.0,6501.344960035327
Chitale Bandhu Corner_41,164,0.0,6501.344960035327
Chitale Bandhu Corner_41,165,0.0,6501.344960035327
Chitale Bandhu Corner_41,166,0.0,6501.344960035327
Chitale Bandhu Corner_41,167,0.0,6501.344960035327
Chitale Bandhu Corner_41,168,0.0,6501.344960035327
Chitale Bandhu Corner_41,169,0.0,6501.344960035327
Chitale Bandhu Corner_41,170,0.0,6501.344960035327
Chitale Bandhu Corner_41,171,0.0,6501.344960035327
Chitale Bandhu Corner_41,172,0.0,6501.344960035327
Chitale Bandhu Corner_41,173,0.0,6501.344960035327
Chitale Bandhu Corner_41,174,0.0,6501.344960035327
Chitale Bandhu Corner_41,175,0.0,6501.344960035327
Chitale Bandhu Corner_41,176,0.0,6501.344960035327
Chitale Bandhu Corner_41,177,0.0,6501.344960035327
Chitale Bandhu Corner_41,178,0.0,6501.344960035327
Chitale Bandhu Corner_41,179,0.0,6501.344960035327
Chitale Bandhu Corner_41,180,0.0,6501.344960035327
Chitale Bandhu Corner_41,181,0.0,6501.344960035327
Chitale Bandhu Corner_41,182,0.0,6501.344960035327
Chitale Bandhu Corner_41,183,0.0,6501.344960035327
Chitale Bandhu Corner_41,184,0.0,6501.344960035327
Chitale Bandhu Corner_41,185,0.0,6501.344960035327
Chitale Bandhu Corner_41,186,0.0,6501.344960035327
Chitale Bandhu Corner_41,187,0.0,6501.344960035327
Chitale Bandhu Corner_41,188,0.0,6501.344960035327
Chitale Bandhu Corner_41,189,0.0,6501.344960035327
Chitale Bandhu Corner_41,190,0.0,6501.344960035327
Chitale Bandhu Corner_41,191,0.0,6501.344960035327
Chitale Bandhu Corner_41,192,0.0,6501.344960035327
Chitale Bandhu Corner_41,193,0.0,6501.344960035327
Chitale Bandhu Corner_41,194,0.0,6501.344960035327
Chitale Bandhu Corner_41,195,0.0,6501.344960035327
Chitale Bandhu Corner_41,196,0.0,6501.344960035327
Chitale Bandhu Corner_41,197,0.0,6501.344960035327
Chitale Bandhu Corner_41,198,0.0,6501.344960035327
