t,global_true,global_noisy,num_pubs_total
326,317.67019999999997,-1265.1189831912711,50
327,317.5932,1413.425990400025,50
328,314.00419999999997,-900.1616520304568,50
329,316.55060000000003,-550.952973445361,50
330,318.4602,264.4843883036405,50
331,314.3504,956.5386985339371,50
332,319.2276,1306.4681993120462,50
333,315.9652,-376.56443651654774,50
334,317.6336,-1182.7380598441264,50
335,314.56679999999994,1004.4437930043871,50
336,315.88340000000005,395.7396702576841,50
337,317.34119999999996,997.2001927021864,50
338,316.05920000000003,1782.5949379544086,50
339,315.0012,283.96324031044736,50
340,316.2494,248.76750995642516,50
341,315.8148,492.2905528978795,50
342,318.1172,495.2707613336776,50
343,317.7488,324.7771049302556,50
344,314.14619999999996,-76.37867817645838,50
345,316.3654,385.42716366234583,50
346,317.69539999999995,1834.612496831136,50
347,315.4492,2581.002337855335,50
348,315.6042,128.63405312353575,50
349,315.8314,1043.8607535929289,50
350,321.7486,573.7104197545256,50
351,315.9522,-305.3780900968275,50
352,317.268,-1505.71603479378,50
353,317.4928,-1975.287021702965,50
354,317.971,-804.9588393152469,50
355,316.34520000000003,-339.66682254813253,50
356,318.2128,1176.6748906808425,50
357,315.1142,-133.2015554032535,50
358,318.4108,979.074020943667,50
359,318.71740000000005,326.2177500650149,50
360,319.87080000000003,-707.4144977663046,50
361,318.5176,968.1939042074323,50
362,316.0292,1795.5244066949317,50
363,316.2296,2053.7366094814097,50
364,318.05740000000003,738.635013626416,50
365,315.45459999999997,708.0545837935774,50
366,316.41279999999995,394.59447006624134,50
367,316.7710000000001,74.19265670401026,50
368,311.172,2991.616847360573,50
369,314.51900000000006,-1310.1944246743933,50
370,314.59180000000003,1583.7809453857863,50
371,316.2324,-194.90394751341995,50
372,314.1472,443.17630121369075,50
373,318.066,338.92152762618156,50
374,316.7586,409.0456357331081,50
375,315.4018,594.2931453744806,50
376,315.4938,-477.86022429356825,50
377,316.68680000000006,-170.42213324296358,50
378,316.8546,-654.6944437546531,50
379,318.0226,-1924.6356015993158,50
380,313.79400000000004,2000.1403525010223,50
381,319.20099999999996,26.407297446707787,50
382,317.28139999999996,-897.1935835879448,50
383,319.12,96.04063290344567,50
384,319.25079999999997,108.24388587728936,50
385,315.8128,637.2072856911295,50
386,320.98819999999995,-251.3557113182083,50
387,314.9237999999999,626.9460401489421,50
388,320.3028,-979.3962388975174,50
389,317.8668,458.99452875116367,50
390,313.4942,-920.9354162550236,50
391,315.1046,396.2959174270219,50
392,315.20359999999994,347.44748212760715,50
393,319.68940000000003,-99.07701439173638,50
394,318.5282000000001,244.36047846865088,50
395,313.7882,-1733.91898859496,50
396,319.514,496.03737160553504,50
397,312.851,-5234.8236135701345,50
398,318.55260000000004,321.45962525247205,50
399,319.65919999999994,322.42577290049536,50
400,317.8686,-1369.4624148767764,50
401,316.8784,2156.3417457805776,50
402,317.59700000000004,513.6201288794313,50
403,315.53360000000004,652.8157378917151,50
404,316.76939999999996,254.87314904283488,50
405,318.3497999999999,738.4871512080747,50
406,315.8816,-496.7105522164806,50
407,317.9066,597.7391044257097,50
408,318.7794,435.9267943130742,50
409,318.99699999999996,2230.17945540654,50
410,318.61339999999996,1038.5152924543609,50
411,318.52959999999996,468.1918338236149,50
412,314.8838,240.0591310284648,50
413,318.92719999999997,837.3179843173693,50
414,317.0264,1100.5653789593516,50
415,314.1426,1856.6588496526683,50
416,318.313,1164.4840334321157,50
417,316.61779999999993,-1935.2690070419644,50
418,316.566,947.5978652687204,50
419,318.9256,354.55101648441223,50
420,318.4774,1496.9172090746001,50
421,321.4778,252.26714534922056,50
422,319.436,387.39892936403544,50
423,316.7314,1668.9461292339897,50
424,317.6556,413.24125505528184,50
425,318.66679999999997,-467.6421451914223,50
426,318.42420000000004,678.2371369148789,50
427,318.29079999999993,-2550.9589715390616,50
428,317.32160000000005,97.96506406712155,50
429,318.34520000000003,1086.8925192936908,50
430,314.80499999999995,446.9413767465745,50
431,315.198,-638.5190534927735,50
432,318.47399999999993,-14.290528724028661,50
433,316.86539999999997,2187.8190789239343,50
434,316.7118,-1923.8227193941866,50
435,315.1462,965.3163408449574,50
436,317.08939999999996,-494.1046321841426,50
437,318.7336,-361.45583096517464,50
438,313.1516,604.4478978052721,50
439,316.87039999999996,-678.4547906387247,50
440,316.579,99.14728758446117,50
441,314.36260000000004,147.2353893287457,50
442,315.21619999999996,621.3156091088181,50
443,318.5772,337.7207080281555,50
444,317.6238,289.26315027225075,50
445,316.86680000000007,356.25563196291534,50
446,316.75960000000003,1075.3392796416165,50
447,316.99739999999997,1067.789993608704,50
448,319.50419999999997,-656.0333650124759,50
449,319.3582,3787.909653714296,50
450,316.9054,-1281.9121124927906,50
451,313.68580000000003,4140.321188503104,50
452,318.0571999999999,-800.9622978233849,50
453,315.17920000000004,-1355.7138677891533,50
454,313.23639999999995,732.7311096034039,50
455,313.8768,2354.296695859617,50
456,320.538,762.2755042787903,50
457,316.70619999999997,632.5194077718538,50
458,315.79699999999997,-739.5605201432502,50
459,316.17940000000004,-499.6089815749455,50
460,318.71,-609.4289477928112,50
461,311.153,-1056.4880521597586,50
462,315.57419999999996,2617.6818466791224,50
463,318.9952,334.9306719104204,50
464,319.01959999999997,236.2896263986835,50
465,316.6764,-16.461184406242864,50
466,317.7689999999999,307.3203291757561,50
467,316.62799999999993,-681.4276655511678,50
468,318.5954,-639.6896209688589,50
469,318.79859999999996,1115.665887499237,50
470,316.7846,-372.3473314880238,50
471,316.7905999999999,-1086.389022667117,50
472,313.2522,108.8374280520388,50
473,317.15139999999997,1553.5966909417546,50
474,314.1592,190.9728010507887,50
475,317.1926,925.6622200835127,50
476,317.7214,4045.490422998446,50
477,320.1322,-2252.4583660687085,50
478,317.16639999999995,-907.3480824315615,50
479,317.045,711.807382006929,50
