dataset,sensor,clamp_mode,strategy,P,P_max,rho_split,epsilon,w,payload_bound,normalized_mae,predicted_nmae_uniform,predicted_laplace_scale,kl_divergence,release_rate,attribution_advantage,avg_n_tau_eligible,avg_n_tau,mae,deferrals,num_timestamps,trial,seed,subscription_level,scope
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,84.2969605106298,80.0,4000.0,0.8513014706533029,0.4870081662954714,1.0,1.0,0.4870081662954714,4214.84802553149,1382,2694,5,5077,3,energy/building01/CT4
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,72.43695746523332,80.0,4000.0,0.8810486950441597,0.2875341219290264,1.0,1.0,0.2875341219290264,3621.847873261666,1566,2198,0,77,3,energy/building01/CT5
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,70.68056530229683,80.0,4000.0,1.120976234621953,0.2875341219290264,1.0,1.0,0.2875341219290264,3534.0282651148414,1566,2198,1,1077,3,energy/building01/CT5
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,75.57431125654101,80.0,4000.0,0.8504426887053036,0.2875341219290264,1.0,1.0,0.2875341219290264,3778.7155628270502,1566,2198,2,2077,3,energy/building01/CT5
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,84.59078987134059,80.0,4000.0,0.7374795316618261,0.2875341219290264,1.0,1.0,0.2875341219290264,4229.539493567029,1566,2198,3,3077,3,energy/building01/CT5
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,76.7940555276576,80.0,4000.0,1.062449094900966,0.2875341219290264,1.0,1.0,0.2875341219290264,3839.702776382881,1566,2198,4,4077,3,energy/building01/CT5
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,86.74525096951199,80.0,4000.0,0.8635606368814985,0.2875341219290264,1.0,1.0,0.2875341219290264,4337.262548475599,1566,2198,5,5077,3,energy/building01/CT5
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.92047197701456,80.0,4000.0,0.8334310728516345,0.9993303571428572,1.0,1.0,0.9993303571428572,3946.023598850728,6,8960,0,77,3,energy/building01/CT6
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.32682447417046,80.0,4000.0,0.9488881292287676,0.9993303571428572,1.0,1.0,0.9993303571428572,4066.341223708524,6,8960,1,1077,3,energy/building01/CT6
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.32107092738998,80.0,4000.0,0.8627510998666852,0.9993303571428572,1.0,1.0,0.9993303571428572,4016.053546369499,6,8960,2,2077,3,energy/building01/CT6
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.02363389321653,80.0,4000.0,0.788585446200479,0.9993303571428572,1.0,1.0,0.9993303571428572,4001.1816946608265,6,8960,3,3077,3,energy/building01/CT6
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.28600887117196,80.0,4000.0,0.940776086439944,0.9993303571428572,1.0,1.0,0.9993303571428572,4014.3004435585976,6,8960,4,4077,3,energy/building01/CT6
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.64165738241753,80.0,4000.0,1.0279438569632782,0.9993303571428572,1.0,1.0,0.9993303571428572,4032.0828691208767,6,8960,5,5077,3,energy/building01/CT6
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.92046945915745,80.0,4000.0,0.8331733985624785,0.9993303571428572,1.0,1.0,0.9993303571428572,3946.023472957872,6,8960,0,77,3,energy/building01/CT7
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.3268269920276,80.0,4000.0,0.9488881292287676,0.9993303571428572,1.0,1.0,0.9993303571428572,4066.341349601381,6,8960,1,1077,3,energy/building01/CT7
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.32106840953284,80.0,4000.0,0.8627510998666852,0.9993303571428572,1.0,1.0,0.9993303571428572,4016.053420476642,6,8960,2,2077,3,energy/building01/CT7
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.02363641107367,80.0,4000.0,0.7883389357844456,0.9993303571428572,1.0,1.0,0.9993303571428572,4001.1818205536833,6,8960,3,3077,3,energy/building01/CT7
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.28600635331483,80.0,4000.0,0.940776086439944,0.9993303571428572,1.0,1.0,0.9993303571428572,4014.3003176657417,6,8960,4,4077,3,energy/building01/CT7
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.6416548645604,80.0,4000.0,1.027630585089227,0.9993303571428572,1.0,1.0,0.9993303571428572,4032.08274322802,6,8960,5,5077,3,energy/building01/CT7
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.26512273542464,80.0,4000.0,0.8299564065041056,0.9899258916164893,1.0,1.0,0.9899258916164893,3913.256136771232,87,8636,0,77,3,energy/building01/CT8
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,86.25032761194281,80.0,4000.0,0.9040982130117629,0.9899258916164893,1.0,1.0,0.9899258916164893,4312.516380597141,87,8636,1,1077,3,energy/building01/CT8
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.89073340036823,80.0,4000.0,0.8622562214112414,0.9899258916164893,1.0,1.0,0.9899258916164893,3994.536670018412,87,8636,2,2077,3,energy/building01/CT8
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.3929454019129,80.0,4000.0,0.7860189411469702,0.9899258916164893,1.0,1.0,0.9899258916164893,3969.6472700956447,87,8636,3,3077,3,energy/building01/CT8
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.83751499017941,80.0,4000.0,0.9428967727570804,0.9899258916164893,1.0,1.0,0.9899258916164893,3991.875749508971,87,8636,4,4077,3,energy/building01/CT8
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.4373892882819,80.0,4000.0,1.0273517485457755,0.9899258916164893,1.0,1.0,0.9899258916164893,4021.869464414095,87,8636,5,5077,3,energy/building01/CT8
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,65.5775773840614,80.0,4000.0,0.8467938803815671,0.0921325051759834,1.0,1.0,0.0921325051759834,3278.8788692030703,1754,1932,0,77,3,energy/building01/CT9
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,62.76158911510586,80.0,4000.0,0.8188404712641757,0.0921325051759834,1.0,1.0,0.0921325051759834,3138.079455755293,1754,1932,1,1077,3,energy/building01/CT9
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,109.08647374226835,80.0,4000.0,0.7487195953582021,0.0921325051759834,1.0,1.0,0.0921325051759834,5454.323687113418,1754,1932,2,2077,3,energy/building01/CT9
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,84.71393244403818,80.0,4000.0,0.7489978776174161,0.0921325051759834,1.0,1.0,0.0921325051759834,4235.696622201909,1754,1932,3,3077,3,energy/building01/CT9
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,67.62598775638183,80.0,4000.0,0.9608154250989988,0.0921325051759834,1.0,1.0,0.0921325051759834,3381.2993878190914,1754,1932,4,4077,3,energy/building01/CT9
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.50526619353873,80.0,4000.0,1.1144087065437551,0.0921325051759834,1.0,1.0,0.0921325051759834,3925.263309676936,1754,1932,5,5077,3,energy/building01/CT9
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.92046922255028,80.0,4000.0,0.8331733985624785,0.9993303571428572,1.0,1.0,0.9993303571428572,3946.023461127514,6,8960,0,77,3,energy/building01/CT10
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.32682722863474,80.0,4000.0,0.9488881292287676,0.9993303571428572,1.0,1.0,0.9993303571428572,4066.341361431738,6,8960,1,1077,3,energy/building01/CT10
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.32106817292569,80.0,4000.0,0.8627510998666852,0.9993303571428572,1.0,1.0,0.9993303571428572,4016.053408646285,6,8960,2,2077,3,energy/building01/CT10
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.0236366476808,80.0,4000.0,0.7883389357844456,0.9993303571428572,1.0,1.0,0.9993303571428572,4001.18183238404,6,8960,3,3077,3,energy/building01/CT10
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.28600611670768,80.0,4000.0,0.940776086439944,0.9993303571428572,1.0,1.0,0.9993303571428572,4014.300305835384,6,8960,4,4077,3,energy/building01/CT10
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.64165462795326,80.0,4000.0,1.027630585089227,0.9993303571428572,1.0,1.0,0.9993303571428572,4032.082731397663,6,8960,5,5077,3,energy/building01/CT10
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,74.6901310566355,80.0,4000.0,0.9242355812125002,0.230426164519326,1.0,1.0,0.230426164519326,3734.506552831775,1553,2018,0,77,3,energy/building01/CT13
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.531092617673,80.0,4000.0,0.8365885028941755,0.230426164519326,1.0,1.0,0.230426164519326,3926.5546308836497,1553,2018,1,1077,3,energy/building01/CT13
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,85.06436875499398,80.0,4000.0,0.8810162761659058,0.230426164519326,1.0,1.0,0.230426164519326,4253.218437749699,1553,2018,2,2077,3,energy/building01/CT13
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,75.14823980356503,80.0,4000.0,0.7285740860862762,0.230426164519326,1.0,1.0,0.230426164519326,3757.411990178252,1553,2018,3,3077,3,energy/building01/CT13
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,89.11918144066884,80.0,4000.0,1.0503747452782406,0.230426164519326,1.0,1.0,0.230426164519326,4455.959072033442,1553,2018,4,4077,3,energy/building01/CT13
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.46117245121314,80.0,4000.0,0.8172421572566025,0.230426164519326,1.0,1.0,0.230426164519326,3973.0586225606576,1553,2018,5,5077,3,energy/building01/CT13
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.91460826477544,80.0,4000.0,0.8330614004342352,0.999330282397589,1.0,1.0,0.999330282397589,3945.730413238772,6,8959,0,77,3,energy/building01/CT17
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.3786797813521,80.0,4000.0,0.9487760886180862,0.999330282397589,1.0,1.0,0.999330282397589,4068.9339890676056,6,8959,1,1077,3,energy/building01/CT17
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.43507561518541,80.0,4000.0,0.8629046313030664,0.999330282397589,1.0,1.0,0.999330282397589,4021.753780759271,6,8959,2,2077,3,energy/building01/CT17
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.0241984002766,80.0,4000.0,0.7882269058228834,0.999330282397589,1.0,1.0,0.999330282397589,4001.20992001383,6,8959,3,3077,3,energy/building01/CT17
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.25517788299264,80.0,4000.0,0.9406639307164498,0.999330282397589,1.0,1.0,0.999330282397589,4012.758894149632,6,8959,4,4077,3,energy/building01/CT17
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.58950912094905,80.0,4000.0,1.0284587216605532,0.999330282397589,1.0,1.0,0.999330282397589,4029.475456047453,6,8959,5,5077,3,energy/building01/CT17
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.92047566005029,80.0,4000.0,0.8334310728516345,0.9993303571428572,1.0,1.0,0.9993303571428572,3946.0237830025135,6,8960,0,77,4,energy/building01/CT1/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.32682079113474,80.0,4000.0,0.9488880488867334,0.9993303571428572,1.0,1.0,0.9993303571428572,4066.341039556737,6,8960,1,1077,4,energy/building01/CT1/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.3210746104257,80.0,4000.0,0.8630166691356579,0.9993303571428572,1.0,1.0,0.9993303571428572,4016.0537305212847,6,8960,2,2077,4,energy/building01/CT1/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.0236302101808,80.0,4000.0,0.788585446200479,0.9993303571428572,1.0,1.0,0.9993303571428572,4001.18151050904,6,8960,3,3077,4,energy/building01/CT1/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.28601255420769,80.0,4000.0,0.9407760279970502,0.9993303571428572,1.0,1.0,0.9993303571428572,4014.300627710384,6,8960,4,4077,4,energy/building01/CT1/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.64166106545325,80.0,4000.0,1.028257267075119,0.9993303571428572,1.0,1.0,0.9993303571428572,4032.0830532726623,6,8960,5,5077,4,energy/building01/CT1/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.84823739636938,80.0,4000.0,0.8319304583607521,0.999329009170208,1.0,1.0,0.999329009170208,3942.411869818469,6,8942,0,77,4,energy/building01/CT2/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.44315132215786,80.0,4000.0,0.9491878019543214,0.999329009170208,1.0,1.0,0.999329009170208,4072.1575661078928,6,8942,1,1077,4,energy/building01/CT2/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.3346493761375,80.0,4000.0,0.8623269015865538,0.999329009170208,1.0,1.0,0.999329009170208,4016.732468806875,6,8942,2,2077,4,energy/building01/CT2/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.98264086709942,80.0,4000.0,0.788048805547134,0.999329009170208,1.0,1.0,0.999329009170208,3999.132043354971,6,8942,3,3077,4,energy/building01/CT2/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.37341579828413,80.0,4000.0,0.9404817976749252,0.999329009170208,1.0,1.0,0.999329009170208,4018.670789914206,6,8942,4,4077,4,energy/building01/CT2/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.58863450088448,80.0,4000.0,1.0281205943942096,0.999329009170208,1.0,1.0,0.999329009170208,4029.431725044224,6,8942,5,5077,4,energy/building01/CT2/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.37291946765835,80.0,4000.0,0.6744162157560611,0.982719659710222,1.0,1.0,0.982719659710222,3918.645973382917,130,7523,0,77,4,energy/building01/CT3/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.87608575372585,80.0,4000.0,0.8224504448910029,0.982719659710222,1.0,1.0,0.982719659710222,4093.804287686293,130,7523,1,1077,4,energy/building01/CT3/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.40055980469847,80.0,4000.0,0.8931160646020736,0.982719659710222,1.0,1.0,0.982719659710222,4020.027990234923,130,7523,2,2077,4,energy/building01/CT3/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.0852669257017,80.0,4000.0,0.8707747629625313,0.982719659710222,1.0,1.0,0.982719659710222,4004.263346285085,130,7523,3,3077,4,energy/building01/CT3/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.06109327001954,80.0,4000.0,0.9808490413849028,0.982719659710222,1.0,1.0,0.982719659710222,4053.054663500977,130,7523,4,4077,4,energy/building01/CT3/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.94521105412187,80.0,4000.0,0.8301452861006517,0.982719659710222,1.0,1.0,0.982719659710222,3997.260552706093,130,7523,5,5077,4,energy/building01/CT3/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,83.33844747048626,80.0,4000.0,0.8749551314676006,0.4870081662954714,1.0,1.0,0.4870081662954714,4166.922373524313,1382,2694,0,77,4,energy/building01/CT4/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,87.99579846075859,80.0,4000.0,0.8979841692849971,0.4870081662954714,1.0,1.0,0.4870081662954714,4399.78992303793,1382,2694,1,1077,4,energy/building01/CT4/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.60836536309569,80.0,4000.0,0.8496231084627978,0.4870081662954714,1.0,1.0,0.4870081662954714,3930.418268154784,1382,2694,2,2077,4,energy/building01/CT4/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.10581591388582,80.0,4000.0,1.0578229985891454,0.4870081662954714,1.0,1.0,0.4870081662954714,3905.2907956942913,1382,2694,3,3077,4,energy/building01/CT4/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,87.01723056057055,80.0,4000.0,0.8936141619356954,0.4870081662954714,1.0,1.0,0.4870081662954714,4350.861528028528,1382,2694,4,4077,4,energy/building01/CT4/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,84.2969605106298,80.0,4000.0,0.8513014706533029,0.4870081662954714,1.0,1.0,0.4870081662954714,4214.84802553149,1382,2694,5,5077,4,energy/building01/CT4/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,72.43695746523332,80.0,4000.0,0.8810486950441597,0.2875341219290264,1.0,1.0,0.2875341219290264,3621.847873261666,1566,2198,0,77,4,energy/building01/CT5/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,70.68056530229683,80.0,4000.0,1.120976234621953,0.2875341219290264,1.0,1.0,0.2875341219290264,3534.0282651148414,1566,2198,1,1077,4,energy/building01/CT5/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,75.57431125654101,80.0,4000.0,0.8504426887053036,0.2875341219290264,1.0,1.0,0.2875341219290264,3778.7155628270502,1566,2198,2,2077,4,energy/building01/CT5/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,84.59078987134059,80.0,4000.0,0.7374795316618261,0.2875341219290264,1.0,1.0,0.2875341219290264,4229.539493567029,1566,2198,3,3077,4,energy/building01/CT5/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,76.7940555276576,80.0,4000.0,1.062449094900966,0.2875341219290264,1.0,1.0,0.2875341219290264,3839.702776382881,1566,2198,4,4077,4,energy/building01/CT5/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,86.74525096951199,80.0,4000.0,0.8635606368814985,0.2875341219290264,1.0,1.0,0.2875341219290264,4337.262548475599,1566,2198,5,5077,4,energy/building01/CT5/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.92047197701456,80.0,4000.0,0.8334310728516345,0.9993303571428572,1.0,1.0,0.9993303571428572,3946.023598850728,6,8960,0,77,4,energy/building01/CT6/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.32682447417046,80.0,4000.0,0.9488881292287676,0.9993303571428572,1.0,1.0,0.9993303571428572,4066.341223708524,6,8960,1,1077,4,energy/building01/CT6/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.32107092738998,80.0,4000.0,0.8627510998666852,0.9993303571428572,1.0,1.0,0.9993303571428572,4016.053546369499,6,8960,2,2077,4,energy/building01/CT6/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.02363389321653,80.0,4000.0,0.788585446200479,0.9993303571428572,1.0,1.0,0.9993303571428572,4001.1816946608265,6,8960,3,3077,4,energy/building01/CT6/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.28600887117196,80.0,4000.0,0.940776086439944,0.9993303571428572,1.0,1.0,0.9993303571428572,4014.3004435585976,6,8960,4,4077,4,energy/building01/CT6/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.64165738241753,80.0,4000.0,1.0279438569632782,0.9993303571428572,1.0,1.0,0.9993303571428572,4032.0828691208767,6,8960,5,5077,4,energy/building01/CT6/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.92046945915745,80.0,4000.0,0.8331733985624785,0.9993303571428572,1.0,1.0,0.9993303571428572,3946.023472957872,6,8960,0,77,4,energy/building01/CT7/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.3268269920276,80.0,4000.0,0.9488881292287676,0.9993303571428572,1.0,1.0,0.9993303571428572,4066.341349601381,6,8960,1,1077,4,energy/building01/CT7/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.32106840953284,80.0,4000.0,0.8627510998666852,0.9993303571428572,1.0,1.0,0.9993303571428572,4016.053420476642,6,8960,2,2077,4,energy/building01/CT7/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.02363641107367,80.0,4000.0,0.7883389357844456,0.9993303571428572,1.0,1.0,0.9993303571428572,4001.1818205536833,6,8960,3,3077,4,energy/building01/CT7/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.28600635331483,80.0,4000.0,0.940776086439944,0.9993303571428572,1.0,1.0,0.9993303571428572,4014.3003176657417,6,8960,4,4077,4,energy/building01/CT7/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.6416548645604,80.0,4000.0,1.027630585089227,0.9993303571428572,1.0,1.0,0.9993303571428572,4032.08274322802,6,8960,5,5077,4,energy/building01/CT7/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.26512273542464,80.0,4000.0,0.8299564065041056,0.9899258916164893,1.0,1.0,0.9899258916164893,3913.256136771232,87,8636,0,77,4,energy/building01/CT8/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,86.25032761194281,80.0,4000.0,0.9040982130117629,0.9899258916164893,1.0,1.0,0.9899258916164893,4312.516380597141,87,8636,1,1077,4,energy/building01/CT8/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.89073340036823,80.0,4000.0,0.8622562214112414,0.9899258916164893,1.0,1.0,0.9899258916164893,3994.536670018412,87,8636,2,2077,4,energy/building01/CT8/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.3929454019129,80.0,4000.0,0.7860189411469702,0.9899258916164893,1.0,1.0,0.9899258916164893,3969.6472700956447,87,8636,3,3077,4,energy/building01/CT8/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.83751499017941,80.0,4000.0,0.9428967727570804,0.9899258916164893,1.0,1.0,0.9899258916164893,3991.875749508971,87,8636,4,4077,4,energy/building01/CT8/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.4373892882819,80.0,4000.0,1.0273517485457755,0.9899258916164893,1.0,1.0,0.9899258916164893,4021.869464414095,87,8636,5,5077,4,energy/building01/CT8/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,65.5775773840614,80.0,4000.0,0.8467938803815671,0.0921325051759834,1.0,1.0,0.0921325051759834,3278.8788692030703,1754,1932,0,77,4,energy/building01/CT9/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,62.76158911510586,80.0,4000.0,0.8188404712641757,0.0921325051759834,1.0,1.0,0.0921325051759834,3138.079455755293,1754,1932,1,1077,4,energy/building01/CT9/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,109.08647374226835,80.0,4000.0,0.7487195953582021,0.0921325051759834,1.0,1.0,0.0921325051759834,5454.323687113418,1754,1932,2,2077,4,energy/building01/CT9/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,84.71393244403818,80.0,4000.0,0.7489978776174161,0.0921325051759834,1.0,1.0,0.0921325051759834,4235.696622201909,1754,1932,3,3077,4,energy/building01/CT9/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,67.62598775638183,80.0,4000.0,0.9608154250989988,0.0921325051759834,1.0,1.0,0.0921325051759834,3381.2993878190914,1754,1932,4,4077,4,energy/building01/CT9/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.50526619353873,80.0,4000.0,1.1144087065437551,0.0921325051759834,1.0,1.0,0.0921325051759834,3925.263309676936,1754,1932,5,5077,4,energy/building01/CT9/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.92046922255028,80.0,4000.0,0.8331733985624785,0.9993303571428572,1.0,1.0,0.9993303571428572,3946.023461127514,6,8960,0,77,4,energy/building01/CT10/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.32682722863474,80.0,4000.0,0.9488881292287676,0.9993303571428572,1.0,1.0,0.9993303571428572,4066.341361431738,6,8960,1,1077,4,energy/building01/CT10/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.32106817292569,80.0,4000.0,0.8627510998666852,0.9993303571428572,1.0,1.0,0.9993303571428572,4016.053408646285,6,8960,2,2077,4,energy/building01/CT10/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.0236366476808,80.0,4000.0,0.7883389357844456,0.9993303571428572,1.0,1.0,0.9993303571428572,4001.18183238404,6,8960,3,3077,4,energy/building01/CT10/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.28600611670768,80.0,4000.0,0.940776086439944,0.9993303571428572,1.0,1.0,0.9993303571428572,4014.300305835384,6,8960,4,4077,4,energy/building01/CT10/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.64165462795326,80.0,4000.0,1.027630585089227,0.9993303571428572,1.0,1.0,0.9993303571428572,4032.082731397663,6,8960,5,5077,4,energy/building01/CT10/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,74.6901310566355,80.0,4000.0,0.9242355812125002,0.230426164519326,1.0,1.0,0.230426164519326,3734.506552831775,1553,2018,0,77,4,energy/building01/CT13/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.531092617673,80.0,4000.0,0.8365885028941755,0.230426164519326,1.0,1.0,0.230426164519326,3926.5546308836497,1553,2018,1,1077,4,energy/building01/CT13/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,85.06436875499398,80.0,4000.0,0.8810162761659058,0.230426164519326,1.0,1.0,0.230426164519326,4253.218437749699,1553,2018,2,2077,4,energy/building01/CT13/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,75.14823980356503,80.0,4000.0,0.7285740860862762,0.230426164519326,1.0,1.0,0.230426164519326,3757.411990178252,1553,2018,3,3077,4,energy/building01/CT13/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,89.11918144066884,80.0,4000.0,1.0503747452782406,0.230426164519326,1.0,1.0,0.230426164519326,4455.959072033442,1553,2018,4,4077,4,energy/building01/CT13/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,79.46117245121314,80.0,4000.0,0.8172421572566025,0.230426164519326,1.0,1.0,0.230426164519326,3973.0586225606576,1553,2018,5,5077,4,energy/building01/CT13/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,78.91460826477544,80.0,4000.0,0.8330614004342352,0.999330282397589,1.0,1.0,0.999330282397589,3945.730413238772,6,8959,0,77,4,energy/building01/CT17/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,81.3786797813521,80.0,4000.0,0.9487760886180862,0.999330282397589,1.0,1.0,0.999330282397589,4068.9339890676056,6,8959,1,1077,4,energy/building01/CT17/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.43507561518541,80.0,4000.0,0.8629046313030664,0.999330282397589,1.0,1.0,0.999330282397589,4021.753780759271,6,8959,2,2077,4,energy/building01/CT17/power_kw
energy,power_kw,static,uniform,1,,0.1,0.1,8,50.0,80.0241984002766,80.0,4000.0,0.7882269058228834,0.999330282397589,1.0,1.0,0.999330282397589,4001.20992001383,6,8959,3,3077,4,energy/building01/CT17/power_kw
