stream_id,dataset,sensor,clamp_mode,subscription_level,scope,n_pubs,payload_bound,P_min,P_max,epsilon,w,P,strategy,trial,seed,normalized_mae,mae,kl_divergence,release_rate,attribution_advantage,avg_n_tau,eps_count_spent
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_4,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_4,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_4,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_4,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_4,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_4,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_4,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_4,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_4,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_4,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/radar/EVO_RADAR_4,traffic,speed,static,4,traffic/intersection01/radar/EVO_RADAR_4,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_1,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_1,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_1,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_1,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_1,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_1,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_2,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_2,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_2,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_2,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_2,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|4|traffic/intersection01/lidar/OS1_LIDAR_2,traffic,speed,static,4,traffic/intersection01/lidar/OS1_LIDAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_1/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_1/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_1/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_1/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_1/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_1/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_2/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_2/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_2/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_2/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_2/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_2/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_3/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_3/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_3/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_3/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_3/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_3/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_3/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_3/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_3/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_3/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_3/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_3/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_4/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_4/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_4/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_4/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_4/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_4/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_4/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_4/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_4/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_4/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/radar/EVO_RADAR_4/speed,traffic,speed,static,5,traffic/intersection01/radar/EVO_RADAR_4/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_1/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_1/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_1/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_1/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_1/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_1/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_1/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_2/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_2/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_2/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_2/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_2/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9982332155477032,0.0
traffic|speed|5|traffic/intersection01/lidar/OS1_LIDAR_2/speed,traffic,speed,static,5,traffic/intersection01/lidar/OS1_LIDAR_2/speed,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9982332155477032,0.0
traffic|object_count|1|traffic,traffic,object_count,static,1,traffic,6,50.0,3,,1.0,8,3,p_gated_uniform,0,77,1.2936579396575154,64.68289698287577,0.8628436957455818,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|1|traffic,traffic,object_count,static,1,traffic,6,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,1.3027795916060914,65.13897958030456,0.9003358829825101,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|1|traffic,traffic,object_count,static,1,traffic,6,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,1.28133959533514,64.066979766757,0.9403696049734144,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|1|traffic,traffic,object_count,static,1,traffic,6,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,1.324696877734883,66.23484388674416,0.4872361323046207,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|1|traffic,traffic,object_count,static,1,traffic,6,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,1.3831282522275428,69.15641261137714,1.110638585206427,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|1|traffic,traffic,object_count,static,1,traffic,6,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,1.3920629104851592,69.60314552425795,0.8879172302278587,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|2|traffic/intersection01,traffic,object_count,static,2,traffic/intersection01,6,50.0,3,,1.0,8,3,p_gated_uniform,0,77,1.2936579396575154,64.68289698287577,0.8628436957455818,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|2|traffic/intersection01,traffic,object_count,static,2,traffic/intersection01,6,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,1.3027795916060914,65.13897958030456,0.9003358829825101,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|2|traffic/intersection01,traffic,object_count,static,2,traffic/intersection01,6,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,1.28133959533514,64.066979766757,0.9403696049734144,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|2|traffic/intersection01,traffic,object_count,static,2,traffic/intersection01,6,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,1.324696877734883,66.23484388674416,0.4872361323046207,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|2|traffic/intersection01,traffic,object_count,static,2,traffic/intersection01,6,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,1.3831282522275428,69.15641261137714,1.110638585206427,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|2|traffic/intersection01,traffic,object_count,static,2,traffic/intersection01,6,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,1.3920629104851592,69.60314552425795,0.8879172302278587,0.9841549295774648,0.1671138938580799,5.926056338028169,0.0
traffic|object_count|3|traffic/intersection01/radar,traffic,object_count,static,3,traffic/intersection01/radar,4,50.0,3,,1.0,8,3,p_gated_uniform,0,77,1.937170013502356,96.8585006751178,0.8715527245005342,0.9964349376114082,0.25,3.985739750445633,0.0
traffic|object_count|3|traffic/intersection01/radar,traffic,object_count,static,3,traffic/intersection01/radar,4,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,1.9434025439046223,97.17012719523112,1.0734582807069144,0.9964349376114082,0.25,3.985739750445633,0.0
traffic|object_count|3|traffic/intersection01/radar,traffic,object_count,static,3,traffic/intersection01/radar,4,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,1.920763002822308,96.0381501411154,0.8631155537825034,0.9964349376114082,0.25,3.985739750445633,0.0
traffic|object_count|3|traffic/intersection01/radar,traffic,object_count,static,3,traffic/intersection01/radar,4,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,1.9811942956617223,99.05971478308612,0.9736988575888242,0.9964349376114082,0.25,3.985739750445633,0.0
traffic|object_count|3|traffic/intersection01/radar,traffic,object_count,static,3,traffic/intersection01/radar,4,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,2.0696319290114853,103.48159645057429,1.1156677838216211,0.9964349376114082,0.25,3.985739750445633,0.0
traffic|object_count|3|traffic/intersection01/radar,traffic,object_count,static,3,traffic/intersection01/radar,4,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,2.085447939253569,104.27239696267846,0.8615511101887018,0.9964349376114082,0.25,3.985739750445633,0.0
traffic|object_count|3|traffic/intersection01/lidar,traffic,object_count,static,3,traffic/intersection01/lidar,2,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,1.9964664310954063,0.0
traffic|object_count|3|traffic/intersection01/lidar,traffic,object_count,static,3,traffic/intersection01/lidar,2,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,1.9964664310954063,0.0
traffic|object_count|3|traffic/intersection01/lidar,traffic,object_count,static,3,traffic/intersection01/lidar,2,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,1.9964664310954063,0.0
traffic|object_count|3|traffic/intersection01/lidar,traffic,object_count,static,3,traffic/intersection01/lidar,2,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,1.9964664310954063,0.0
traffic|object_count|3|traffic/intersection01/lidar,traffic,object_count,static,3,traffic/intersection01/lidar,2,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,1.9964664310954063,0.0
traffic|object_count|3|traffic/intersection01/lidar,traffic,object_count,static,3,traffic/intersection01/lidar,2,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,1.9964664310954063,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_1,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_1,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_2,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_2,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,0,77,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,1,1077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,2,2077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,3,3077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,4,4077,,,,0.0,,0.9964349376114082,0.0
traffic|object_count|4|traffic/intersection01/radar/EVO_RADAR_3,traffic,object_count,static,4,traffic/intersection01/radar/EVO_RADAR_3,1,50.0,3,,1.0,8,3,p_gated_uniform,5,5077,,,,0.0,,0.9964349376114082,0.0
