dataset,clamp_mode,sensor,subscription_level,scope,P,epsilon,w,strategy,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,rmse_mean,rmse_std,relative_error_mean,relative_error_std,kl_divergence_mean,kl_divergence_std,kl_global_utility_mean,kl_global_utility_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,eps_count_spent_mean,eps_count_spent_std,n_trials
mobility,static,emission,2,mobility/nyc,1,0.5,4,budget_absorption,0.7580001815222069,0.1260345162164894,606.4001452177655,100.82761297319156,946.9182811918224,183.0664992159246,2.231280296527887,0.3710003500942945,0.6244399807190782,0.0917506604907557,0.7878749857062761,0.0600199509514449,0.492822966507177,0.0224421806690116,0.0815142793473803,0.0009380585687437,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,0.5,8,budget_absorption,1.5202815488178782,0.1391473767448038,1216.2252390543026,111.31790139584304,1898.7583969536493,168.949369936302,4.475162866373076,0.4095999019693208,0.5966088951321236,0.1431234814015277,0.9899648831049548,0.0929697660761206,0.518341307814992,0.0441299485946316,0.0816262737332202,0.000653434240444,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,0.5,10,budget_absorption,2.0144405829693173,0.3028536211667231,1611.5524663754538,242.2828969333784,2663.2794636799863,404.3448394147295,5.929789584323348,0.8914922899944359,0.5221543103114975,0.1881498958763015,0.8203109859605692,0.0982164152347211,0.5047846889952153,0.041131631196818,0.0818429562942333,0.0005055053025005,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,0.5,12,budget_absorption,2.4570901789456667,0.3252774987299819,1965.6721431565336,260.22199898398566,3290.307328965024,570.0420058531545,7.232791016044143,0.9575001319426736,0.5317232574563003,0.1823222060933845,0.8222756119983946,0.0938100863696128,0.5279106858054227,0.0526460760083642,0.0812980721675741,0.0003852656031734,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,1.0,4,budget_absorption,0.3202368828559498,0.0573290795736768,256.1895062847599,45.86326365894145,422.0635866945988,78.41261453515524,0.9426623691607342,0.1687562203665209,0.3378027013696953,0.1403601127534786,0.7422924299160258,0.0266666985580444,0.434609250398724,0.0551728101474955,0.0812824870502473,0.0007535158099111,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,1.0,8,budget_absorption,0.747669778104017,0.0960452360545547,598.1358224832137,76.83618884364378,951.0119109632072,111.0389463433563,2.200871299057857,0.2827226800309406,0.4763166197520865,0.1079810432614024,0.8153911568420367,0.0811329062999651,0.5,0.0622929022310599,0.080960760367032,0.0007197123388587,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,1.0,10,budget_absorption,1.0091361754427957,0.1626063712141362,807.3089403542366,130.08509697130896,1243.8791432791058,181.28733056940956,2.9705344664393767,0.4786547563239232,0.5680765708267855,0.1393440486435563,0.8409944875988798,0.1203147671716215,0.5255183413078149,0.0475990390766433,0.0813573348611344,0.0005597160746964,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,1.0,12,budget_absorption,1.1173757359795764,0.1749107133729435,893.9005887836611,139.9285706983549,1415.4049689801402,170.08787456060458,3.2891528581204352,0.5148743205007427,0.509389359554885,0.1176280169662447,0.796949333101748,0.1580190423466118,0.5119617224880383,0.049446930843115,0.0814196152997172,0.0011040221916838,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,2.0,4,budget_absorption,0.1767190798628267,0.0258019186648516,141.37526389026138,20.641534931881303,215.9438208690599,29.636618963883883,0.520197501967104,0.0759515817184694,0.4830582778100543,0.1224112341280342,0.7025172378515442,0.0320378872322357,0.430622009569378,0.0540479282160495,0.081159579888188,0.0006500356856414,0.0,0.0,6
mobility,static,emission,2,mobility/nyc,1,2.0,8,budget_absorption,0.4061106355381703,0.0540870028973537,324.8885084305363,43.269602317883,515.2815320145438,52.818324444424185,1.195443855260067,0.1592127110322816,0.5315859663554434,0.1692743060899758,0.8557487791136279,0.1194980974205479,0.5023923444976076,0.0499077696092068,0.0816504834477695,0.0007798131022465,0.0,0.0,6
