dataset,clamp_mode,sensor,subscription_level,scope,P,epsilon,w,strategy,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,rmse_mean,rmse_std,relative_error_mean,relative_error_std,kl_divergence_mean,kl_divergence_std,kl_global_utility_mean,kl_global_utility_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,eps_count_spent_mean,eps_count_spent_std,n_trials
manufacturing,static,temperature,3,factory/line1/processing,1,4.0,10,budget_absorption,0.896605204119394,0.1121657256086123,179.3210408238788,22.433145121722475,289.42952398443686,29.210204413430365,2.3911253232535743,0.2991308835501142,0.576351266190244,0.1801873356421903,0.9453602817490192,0.079819244618922,0.4683333333333333,0.0385209899492039,0.3333333333333333,7.850462293418876e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/processing,1,4.0,12,budget_absorption,1.1348893623332026,0.1210934172401592,226.9778724666405,24.218683448031847,370.3119435177942,48.01572303919692,3.0265970807422,0.3229398347365588,0.5262162931948704,0.2124879213898967,0.9308386457445438,0.1824803549726451,0.4906666666666666,0.0363464808016769,0.3333333333333333,6.568167990716596e-17,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,0.5,4,budget_absorption,4.996599274698878,0.4696223692441192,999.3198549397754,93.92447384882388,1586.021224341828,144.48879641494895,13.33093997854226,1.2529537136738786,0.5503218467433011,0.1543284169051177,0.8271821360201845,0.0285045789081467,0.5393333333333333,0.0265832027165025,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,0.5,8,budget_absorption,9.57494658444704,0.4467027470528564,1914.989316889408,89.34054941057133,3159.546992460311,209.24775355172343,25.5459826168878,1.1918041015147154,0.478959493996345,0.1835408321004609,0.9849867052296234,0.1094896492684313,0.5006666666666667,0.0291387485432484,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,0.5,10,budget_absorption,12.86305757055274,0.8112933738421986,2572.6115141105474,162.25867476843982,4000.4342505254895,152.11202323904936,34.31867135751171,2.1645328506619537,0.6140532359888264,0.1282215152015658,0.8991632292453385,0.0643114238864165,0.541,0.0283337254874822,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,0.5,12,budget_absorption,15.43055224265492,0.9382303424455471,3086.1104485309843,187.6460684891096,4889.011972208836,534.9004973979524,41.16875388110652,2.5032010160435605,0.6543705666608814,0.1598330110690688,0.8285154359490546,0.0967170637097672,0.5496666666666666,0.0211439510656515,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,1.0,4,budget_absorption,2.440386651383857,0.1215576194989937,488.0773302767714,24.311523899798733,787.0534405609659,31.03258110063041,6.510957990721507,0.3243160478530116,0.5032382641257822,0.1477625748430315,0.8436158808493032,0.0274368186512985,0.532,0.0228735655287932,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,1.0,8,budget_absorption,4.82875243893821,0.5632988932751241,965.750487787642,112.65977865502478,1547.7670127819358,72.13818154819359,12.8831241802164,1.5028829256439644,0.4955503718215489,0.1923862201431884,0.9222436687656088,0.0917581094674302,0.5166666666666667,0.0456187096120294,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,1.0,10,budget_absorption,6.1327591263312655,0.5506064280016959,1226.551825266253,110.12128560033912,1981.080517967331,129.2748180655243,16.362217444565115,1.4690193949829031,0.4667215990922975,0.1233877268286585,0.8920957320262378,0.1185620983518282,0.5346666666666667,0.0328308797729617,0.5,0.0,0.0,0.0,6
manufacturing,static,temperature,3,factory/line1/robotics,1,1.0,12,budget_absorption,6.896508624157666,0.6672655266628763,1379.301724831533,133.45310533257526,2237.560138361737,300.0767633806586,18.39990310923734,1.780266176384392,0.502463371805777,0.1246990472705914,0.9634717924359004,0.1434727264814325,0.5036666666666667,0.0288282269081306,0.5,0.0,0.0,0.0,6
