dataset,sensor,clamp_mode,subscription_level,scope,approach,epsilon,w,P,payload_bound,trial,seed,normalized_mae,mae,kl_divergence,release_rate,attribution_advantage,eps_count_spent,compute_ms_per_element,noise_scale,strategy,P_min,P_max
energy,current,static,4,energy/building01/CT9/current,classic,1.0,8,6,100.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT9/current,classic,1.0,8,6,100.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT9/current,classic,1.0,8,6,100.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT9/current,classic,1.0,8,6,100.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT9/current,ldp,1.0,8,6,100.0,0,77,8.471560911229012,847.1560911229013,0.9124897426024864,1.0,1.0,0.0,0.0015680576740981,800.0,,,
energy,current,static,4,energy/building01/CT9/current,ldp,1.0,8,6,100.0,1,1077,6.842440877138318,684.2440877138318,0.6169996439106343,1.0,1.0,0.0,0.0015542048495008,800.0,,,
energy,current,static,4,energy/building01/CT9/current,ldp,1.0,8,6,100.0,2,2077,7.567458581994734,756.7458581994734,0.7958049778843626,1.0,1.0,0.0,0.001554897787533,800.0,,,
energy,current,static,4,energy/building01/CT9/current,ldp,1.0,8,6,100.0,3,3077,8.037673968808376,803.7673968808376,0.7664672695103102,1.0,1.0,0.0,0.0015610829454283,800.0,,,
energy,current,static,4,energy/building01/CT9/current,ldp,1.0,8,6,100.0,4,4077,6.829587665447492,682.9587665447492,0.7189511131871469,1.0,1.0,0.0,0.001557570410213,800.0,,,
energy,current,static,4,energy/building01/CT9/current,ldp,1.0,8,6,100.0,5,5077,7.676072791931533,767.6072791931533,0.716267519757271,1.0,1.0,0.0,0.0015514469821185,800.0,,,
energy,current,static,4,energy/building01/CT9/current,per_type_wevent,1.0,8,6,100.0,0,77,8.880012656735673,888.0012656735673,0.8501185877518095,0.021118284276179,1.0,0.0,0.0715201641312181,,,,
energy,current,static,4,energy/building01/CT9/current,per_type_wevent,1.0,8,6,100.0,1,1077,2.026786570191597,202.6786570191597,0.8127513046626922,0.021118284276179,1.0,0.0,0.0710964023474645,,,,
energy,current,static,4,energy/building01/CT9/current,per_type_wevent,1.0,8,6,100.0,2,2077,1.409741286181274,140.9741286181274,0.737758323870016,0.021118284276179,1.0,0.0,0.0717863057345553,,,,
energy,current,static,4,energy/building01/CT9/current,per_type_wevent,1.0,8,6,100.0,3,3077,7.107209973011156,710.7209973011156,0.7835065992643191,0.021118284276179,1.0,0.0,0.0757660236232458,,,,
energy,current,static,4,energy/building01/CT9/current,per_type_wevent,1.0,8,6,100.0,4,4077,7.406287232906041,740.6287232906041,0.9549038687155488,0.021118284276179,1.0,0.0,0.0710641616087768,,,,
energy,current,static,4,energy/building01/CT9/current,per_type_wevent,1.0,8,6,100.0,5,5077,2.372055969167912,237.2055969167912,0.9853212608281234,0.021118284276179,1.0,0.0,0.076795049033719,,,,
energy,current,static,4,energy/building01/CT9/current,ours,1.0,8,6,100.0,0,77,0.8594609149292752,85.94609149292752,0.8201866981633104,0.373454426086005,0.0641336634726903,456.9500000000696,0.1656442010044132,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT9/current,ours,1.0,8,6,100.0,1,1077,0.8289674756350606,82.89674756350605,0.4779002171570944,0.3877885983149141,0.0630918249504691,456.9500000000696,0.1669046018351717,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT9/current,ours,1.0,8,6,100.0,2,2077,0.8254867702193482,82.54867702193482,0.4017489083714564,0.3811139074296969,0.0633010341131018,456.9500000000696,0.1688532524433715,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT9/current,ours,1.0,8,6,100.0,3,3077,0.8378492216358682,83.78492216358681,0.6428299096000648,0.3847248057774373,0.0628202073339142,456.9500000000696,0.1658356230531105,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT9/current,ours,1.0,8,6,100.0,4,4077,0.7960287180317361,79.60287180317361,0.4828453526734288,0.379800853485064,0.0630717017142996,456.9500000000696,0.1656593461040481,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT9/current,ours,1.0,8,6,100.0,5,5077,0.8522569353183548,85.22569353183547,0.6305391436465199,0.3850530692635955,0.064339527325747,456.9500000000696,0.2158143042878909,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT10/current,classic,1.0,8,6,100.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT10/current,classic,1.0,8,6,100.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT10/current,classic,1.0,8,6,100.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT10/current,classic,1.0,8,6,100.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT10/current,classic,1.0,8,6,100.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT10/current,classic,1.0,8,6,100.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT10/current,ldp,1.0,8,6,100.0,0,77,7.65718162578206,765.718162578206,0.8005597926027088,1.0,1.0,0.0,0.0050253396253634,800.0,,,
energy,current,static,4,energy/building01/CT10/current,ldp,1.0,8,6,100.0,1,1077,7.84465660972472,784.465660972472,0.7423206256263453,1.0,1.0,0.0,0.0050154685574913,800.0,,,
energy,current,static,4,energy/building01/CT10/current,ldp,1.0,8,6,100.0,2,2077,7.894547831346257,789.4547831346257,0.8260800799828125,1.0,1.0,0.0,0.0049905436159882,800.0,,,
energy,current,static,4,energy/building01/CT10/current,ldp,1.0,8,6,100.0,3,3077,8.005405019911468,800.5405019911467,0.9678987093702396,1.0,1.0,0.0,0.005008068169094,800.0,,,
energy,current,static,4,energy/building01/CT10/current,ldp,1.0,8,6,100.0,4,4077,7.681939651514793,768.1939651514793,0.8859840795978539,1.0,1.0,0.0,0.005003721446939,800.0,,,
energy,current,static,4,energy/building01/CT10/current,ldp,1.0,8,6,100.0,5,5077,8.21639786314712,821.6397863147121,0.9978166816205544,1.0,1.0,0.0,0.0049865916841229,800.0,,,
energy,current,static,4,energy/building01/CT10/current,per_type_wevent,1.0,8,6,100.0,0,77,7.643694698388656,764.3694698388656,0.8745818855501925,0.1314500156364015,1.0,0.0,0.1607830353447425,,,,
energy,current,static,4,energy/building01/CT10/current,per_type_wevent,1.0,8,6,100.0,1,1077,8.012214809747785,801.2214809747786,0.8966389349718169,0.1314500156364015,1.0,0.0,0.1595739491373598,,,,
energy,current,static,4,energy/building01/CT10/current,per_type_wevent,1.0,8,6,100.0,2,2077,7.296310617971509,729.6310617971509,0.8352727836978567,0.1314500156364015,1.0,0.0,0.1603817635624637,,,,
energy,current,static,4,energy/building01/CT10/current,per_type_wevent,1.0,8,6,100.0,3,3077,8.016548337563638,801.6548337563637,1.0412840857927883,0.1314500156364015,1.0,0.0,0.1587450637938496,,,,
energy,current,static,4,energy/building01/CT10/current,per_type_wevent,1.0,8,6,100.0,4,4077,7.985803326486257,798.5803326486257,0.8998884823734156,0.1314500156364015,1.0,0.0,0.1586850783873586,,,,
energy,current,static,4,energy/building01/CT10/current,per_type_wevent,1.0,8,6,100.0,5,5077,8.31664234094083,831.6642340940829,0.8537010917168969,0.1314500156364015,1.0,0.0,0.1600179073224006,,,,
energy,current,static,4,energy/building01/CT10/current,ours,1.0,8,6,100.0,0,77,0.8668261862401403,86.68261862401403,0.691643486158569,0.3754821223809027,0.0641602748741298,479.6500000000748,0.1671418922033052,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT10/current,ours,1.0,8,6,100.0,1,1077,0.824270106007696,82.4270106007696,0.4778050126553276,0.3888251850307516,0.063016412184056,479.6500000000748,0.1690089991672496,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT10/current,ours,1.0,8,6,100.0,2,2077,0.8229645371629059,82.29645371629059,0.4020393080976176,0.3820494110288752,0.0631221250352374,479.6500000000748,0.1671376616173568,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT10/current,ours,1.0,8,6,100.0,3,3077,0.840836033265626,84.0836033265626,0.6425696600265582,0.386219118106953,0.0625806461216618,479.6500000000748,0.2169356951832749,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT10/current,ours,1.0,8,6,100.0,4,4077,0.7917487994812288,79.17487994812288,0.4340246238791913,0.3806942562284999,0.0631188201186386,479.6500000000748,0.1714260374276162,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT10/current,ours,1.0,8,6,100.0,5,5077,0.8479394662150294,84.79394662150294,0.6310417661366293,0.3886166996768477,0.0645192500444355,479.6500000000748,0.1673981824335043,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT13/current,classic,1.0,8,6,100.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT13/current,classic,1.0,8,6,100.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT13/current,classic,1.0,8,6,100.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT13/current,classic,1.0,8,6,100.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT13/current,classic,1.0,8,6,100.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT13/current,classic,1.0,8,6,100.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT13/current,ldp,1.0,8,6,100.0,0,77,8.000191316509884,800.0191316509885,0.8392275026629814,1.0,1.0,0.0,0.0031901481535992,800.0,,,
energy,current,static,4,energy/building01/CT13/current,ldp,1.0,8,6,100.0,1,1077,7.531318939936202,753.1318939936202,0.6424352208134884,1.0,1.0,0.0,0.0031468942341574,800.0,,,
energy,current,static,4,energy/building01/CT13/current,ldp,1.0,8,6,100.0,2,2077,8.108883064172968,810.8883064172968,0.957580686430646,1.0,1.0,0.0,0.0031509565207587,800.0,,,
energy,current,static,4,energy/building01/CT13/current,ldp,1.0,8,6,100.0,3,3077,7.810998801547624,781.0998801547624,0.9757460394827796,1.0,1.0,0.0,0.0031553251857244,800.0,,,
energy,current,static,4,energy/building01/CT13/current,ldp,1.0,8,6,100.0,4,4077,7.658298078160263,765.8298078160263,0.8814262912457819,1.0,1.0,0.0,0.0031370583395569,800.0,,,
energy,current,static,4,energy/building01/CT13/current,ldp,1.0,8,6,100.0,5,5077,8.4130079303623,841.30079303623,0.8346591030000217,1.0,1.0,0.0,0.0031468081507414,800.0,,,
energy,current,static,4,energy/building01/CT13/current,per_type_wevent,1.0,8,6,100.0,0,77,7.53647395458687,753.647395458687,0.8818610930593614,0.0714667236406366,1.0,0.0,0.1595192621448616,,,,
energy,current,static,4,energy/building01/CT13/current,per_type_wevent,1.0,8,6,100.0,1,1077,7.385102217926714,738.5102217926714,1.1114900176862652,0.0714667236406366,1.0,0.0,0.165211183200352,,,,
energy,current,static,4,energy/building01/CT13/current,per_type_wevent,1.0,8,6,100.0,2,2077,7.9490147346664175,794.9014734666417,0.8566837062951003,0.0714667236406366,1.0,0.0,0.1642559808722203,,,,
energy,current,static,4,energy/building01/CT13/current,per_type_wevent,1.0,8,6,100.0,3,3077,8.722321485045617,872.2321485045617,0.7204496968202218,0.0714667236406366,1.0,0.0,0.1672550173007344,,,,
energy,current,static,4,energy/building01/CT13/current,per_type_wevent,1.0,8,6,100.0,4,4077,9.270519186073663,927.0519186073664,1.0923902178676252,0.0714667236406366,1.0,0.0,0.162458952452445,,,,
energy,current,static,4,energy/building01/CT13/current,per_type_wevent,1.0,8,6,100.0,5,5077,9.08342452399382,908.342452399382,0.8726754405011957,0.0714667236406366,1.0,0.0,0.1597444985448699,,,,
energy,current,static,4,energy/building01/CT13/current,ours,1.0,8,6,100.0,0,77,0.8736069472304502,87.36069472304501,0.4812946776079934,0.3753872449524623,0.0644009336983148,468.05000000007215,0.1699126889355518,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT13/current,ours,1.0,8,6,100.0,1,1077,0.827256030000815,82.7256030000815,0.6282049521462711,0.3872449524623437,0.0630520572443455,468.05000000007215,0.1678720444483423,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT13/current,ours,1.0,8,6,100.0,2,2077,0.8166987809767052,81.66987809767052,0.3964336595073917,0.3804080760602499,0.0629849268920637,468.05000000007215,0.1672414208965008,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT13/current,ours,1.0,8,6,100.0,3,3077,0.8350162556028471,83.50162556028471,0.6389194156365352,0.3868176476872129,0.0629355823987321,468.05000000007215,0.2161360499940055,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT13/current,ours,1.0,8,6,100.0,4,4077,0.8033758516232581,80.33758516232581,0.4907904447706027,0.3804080760602499,0.063212804333814,468.05000000007215,0.1666231499790855,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT13/current,ours,1.0,8,6,100.0,5,5077,0.8495233218358272,84.95233218358273,0.6336689608479423,0.387138126268561,0.0643252463975394,468.05000000007215,0.1664965995226758,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT17/current,classic,1.0,8,6,100.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT17/current,classic,1.0,8,6,100.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT17/current,classic,1.0,8,6,100.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT17/current,classic,1.0,8,6,100.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT17/current,classic,1.0,8,6,100.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT17/current,classic,1.0,8,6,100.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
energy,current,static,4,energy/building01/CT17/current,ldp,1.0,8,6,100.0,0,77,8.026494533766114,802.6494533766113,1.0486813366148535,1.0,1.0,0.0,0.0217507383987112,800.0,,,
energy,current,static,4,energy/building01/CT17/current,ldp,1.0,8,6,100.0,1,1077,8.002949110568775,800.2949110568775,0.8038005370043383,1.0,1.0,0.0,0.0217936295078752,800.0,,,
energy,current,static,4,energy/building01/CT17/current,ldp,1.0,8,6,100.0,2,2077,8.0429154278631,804.29154278631,0.775081853951337,1.0,1.0,0.0,0.0216894093708661,800.0,,,
energy,current,static,4,energy/building01/CT17/current,ldp,1.0,8,6,100.0,3,3077,7.942365828621032,794.2365828621032,0.7728279910158211,1.0,1.0,0.0,0.0217468897856085,800.0,,,
energy,current,static,4,energy/building01/CT17/current,ldp,1.0,8,6,100.0,4,4077,7.9830512476764435,798.3051247676443,0.955696583993,1.0,1.0,0.0,0.0219578723363988,800.0,,,
energy,current,static,4,energy/building01/CT17/current,ldp,1.0,8,6,100.0,5,5077,8.01166039072581,801.166039072581,0.7302692608540448,1.0,1.0,0.0,0.0230230129707683,800.0,,,
energy,current,static,4,energy/building01/CT17/current,per_type_wevent,1.0,8,6,100.0,0,77,7.874336747147319,787.4336747147319,0.8310718061507916,0.6793625882779019,1.0,0.0,0.1694381172747578,,,,
energy,current,static,4,energy/building01/CT17/current,per_type_wevent,1.0,8,6,100.0,1,1077,8.657916204985316,865.7916204985316,0.9500927231730578,0.6793625882779019,1.0,0.0,0.1626955044379429,,,,
energy,current,static,4,energy/building01/CT17/current,per_type_wevent,1.0,8,6,100.0,2,2077,8.412297678545295,841.2297678545295,0.8622389911238497,0.6793625882779019,1.0,0.0,0.1646156001655272,,,,
energy,current,static,4,energy/building01/CT17/current,per_type_wevent,1.0,8,6,100.0,3,3077,8.1576852132832,815.76852132832,0.7851007260739598,0.6793625882779019,1.0,0.0,0.1626785210397119,,,,
energy,current,static,4,energy/building01/CT17/current,per_type_wevent,1.0,8,6,100.0,4,4077,8.7277098845934,872.7709884593401,0.9830186004636526,0.6793625882779019,1.0,0.0,0.1653533846673056,,,,
energy,current,static,4,energy/building01/CT17/current,per_type_wevent,1.0,8,6,100.0,5,5077,8.121760742491169,812.1760742491169,0.9112326312864288,0.6793625882779019,1.0,0.0,0.1668875332255701,,,,
energy,current,static,4,energy/building01/CT17/current,ours,1.0,8,6,100.0,0,77,0.8839898219467256,88.39898219467256,0.4107320259655904,0.3915011770386913,0.0646506899388592,828.3499999997944,0.1664753429072898,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT17/current,ours,1.0,8,6,100.0,1,1077,0.8504768336708386,85.04768336708386,0.5258028719009382,0.3970543852236373,0.0634574300985974,828.3499999997944,0.1647911559746075,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT17/current,ours,1.0,8,6,100.0,2,2077,0.8341089286019673,83.41089286019672,0.4776682434700733,0.3939156153799722,0.063597363298652,828.3499999997944,0.1642562834560698,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT17/current,ours,1.0,8,6,100.0,3,3077,0.8578497556837696,85.78497556837696,0.4016238391304189,0.3901128749924549,0.063282876006572,828.3499999997944,0.2060460756381234,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT17/current,ours,1.0,8,6,100.0,4,4077,0.823308189301105,82.33081893011051,0.528191105371537,0.3901128749924549,0.0635178496686425,828.3499999997944,0.1442491251379638,,p_gated_uniform,6.0,
energy,current,static,4,energy/building01/CT17/current,ours,1.0,8,6,100.0,5,5077,0.8483712053048339,84.83712053048339,0.6646134784083435,0.3936138105873121,0.0646293507373848,828.3499999997944,0.1438668978763062,,p_gated_uniform,6.0,
manufacturing,temperature,static,1,factory,classic,1.0,8,6,200.0,0,77,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
manufacturing,temperature,static,1,factory,classic,1.0,8,6,200.0,1,1077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
manufacturing,temperature,static,1,factory,classic,1.0,8,6,200.0,2,2077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
manufacturing,temperature,static,1,factory,classic,1.0,8,6,200.0,3,3077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
manufacturing,temperature,static,1,factory,classic,1.0,8,6,200.0,4,4077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
manufacturing,temperature,static,1,factory,classic,1.0,8,6,200.0,5,5077,0.0,0.0,0.0,1.0,,0.0,0.0,,,,
manufacturing,temperature,static,1,factory,ldp,1.0,8,6,200.0,0,77,2.770345993709808,554.0691987419616,1.2988873375746546,1.0,1.0,0.0,0.0491309759672731,1600.0,,,
manufacturing,temperature,static,1,factory,ldp,1.0,8,6,200.0,1,1077,2.860935528618494,572.1871057236988,1.5326807729153216,1.0,1.0,0.0,0.0492595741525292,1600.0,,,
manufacturing,temperature,static,1,factory,ldp,1.0,8,6,200.0,2,2077,2.816186076859826,563.2372153719652,1.3727052912615283,1.0,1.0,0.0,0.0494672318454831,1600.0,,,
manufacturing,temperature,static,1,factory,ldp,1.0,8,6,200.0,3,3077,2.888027931640476,577.6055863280951,1.3487702971076054,1.0,1.0,0.0,0.0483514149673283,1600.0,,,
manufacturing,temperature,static,1,factory,ldp,1.0,8,6,200.0,4,4077,2.7728746434234037,554.5749286846807,1.4424593224664024,1.0,1.0,0.0,0.048364067915827,1600.0,,,
manufacturing,temperature,static,1,factory,ldp,1.0,8,6,200.0,5,5077,2.784677585499094,556.9355170998188,1.3368663721643246,1.0,1.0,0.0,0.0487633801531046,1600.0,,,
manufacturing,temperature,static,1,factory,per_type_wevent,1.0,8,6,200.0,0,77,0.7507425833091286,150.1485166618257,0.807483118943403,1.0,0.1,0.0,0.175118027953431,,,,
manufacturing,temperature,static,1,factory,per_type_wevent,1.0,8,6,200.0,1,1077,0.8092036662215457,161.84073324430915,1.047885426624556,1.0,0.1,0.0,0.1687566889449954,,,,
manufacturing,temperature,static,1,factory,per_type_wevent,1.0,8,6,200.0,2,2077,0.7642454176721908,152.84908353443817,0.8307587907402706,1.0,0.1,0.0,0.1774813081137836,,,,
manufacturing,temperature,static,1,factory,per_type_wevent,1.0,8,6,200.0,3,3077,0.8361086364770982,167.22172729541964,0.7603068160416209,1.0,0.1,0.0,0.1760920658707618,,,,
