dataset,sensor,clamp_mode,subscription_level,scope,approach,normalized_mae_mean,normalized_mae_std,mae_mean,mae_std,kl_divergence_mean,kl_divergence_std,release_rate_mean,release_rate_std,attribution_advantage_mean,attribution_advantage_std,eps_count_spent_mean,eps_count_spent_std,compute_ms_per_element_mean,compute_ms_per_element_std,eps_count_spent_mean.1,eps_count_spent_std.1,n_trials
mobility,traffic_speed,static,4,mobility/nyc/SW/cell_0_1,per_type_wevent,7.922379053837378,0.4157091682660854,950.6854864604855,49.88510019193019,0.8934632321027784,0.1155587428665785,0.7994269340974212,0.0,1.0,0.0,0.0,0.0,0.1675010672810468,0.0030633082703575,0.0,0.0,6
mobility,traffic_speed,static,4,mobility/nyc/SW/cell_1_0,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,4,mobility/nyc/SW/cell_1_0,ldp,7.66315420371324,0.5423012644151368,919.5785044455888,65.07615172981639,0.8203685354116463,0.0553950938549244,1.0,0.0,1.0,0.0,0.0,0.0,0.0269196121213423,0.0003798519535538,0.0,0.0,6
mobility,traffic_speed,static,4,mobility/nyc/SW/cell_1_0,ours,0.4277357095596589,0.0504423962348133,51.32828514715908,6.053087548177597,0.5161104870981795,0.2188299846287988,0.4728682170542636,0.0330254393862647,0.0293452525348692,0.0013978165870833,4.300000000000027,0.0,0.1730953168138399,0.0062777714827591,4.300000000000027,0.0,6
mobility,traffic_speed,static,4,mobility/nyc/SW/cell_1_0,per_type_wevent,7.988481188170936,0.3036420282155875,958.6177425805124,36.43704338587052,0.7835817560247436,0.2164883847990235,0.7761627906976744,0.0,1.0,0.0,0.0,0.0,0.1672396888458278,0.0029161820261203,0.0,0.0,6
mobility,traffic_speed,static,4,mobility/nyc/SW/cell_1_1,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,4,mobility/nyc/SW/cell_1_1,ldp,7.702783215168945,0.5608698709295658,924.3339858202734,67.30438451154788,0.8153241842261961,0.0722404481983854,1.0,0.0,1.0,0.0,0.0,0.0,0.0268521263084296,0.0004882941624666,0.0,0.0,6
mobility,traffic_speed,static,4,mobility/nyc/SW/cell_1_1,ours,0.4311108883572748,0.042791790207215,51.73330660287298,5.135014824865806,0.5024074843750709,0.2589447392373504,0.4721421709894333,0.029412701042065,0.0292364783770844,0.0014593395475645,4.337500000000028,0.0,0.1705721132305167,0.0041564999952133,4.337500000000028,0.0,6
mobility,traffic_speed,static,4,mobility/nyc/SW/cell_1_1,per_type_wevent,7.965546310645707,0.2417099892223853,955.8655572774848,29.005198706686222,0.8759268438230471,0.1145599683981942,0.7780979827089337,0.0,1.0,0.0,0.0,0.0,0.1670597704873562,0.0033972364177802,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_2_2/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_2_2/traffic_speed,ldp,7.701791665061676,0.586609944358455,924.2149998074012,70.39319332301457,0.8177345930280887,0.0634503865149496,1.0,0.0,1.0,0.0,0.0,0.0,0.0272484525674204,0.0010472320898988,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_2_2/traffic_speed,ours,0.444435386308341,0.0556745380584473,53.33224635700093,6.680944567013679,0.5368309504833838,0.2275665923972407,0.4727011494252873,0.0305058207519315,0.0293045465597162,0.0012955324370806,4.350000000000028,0.0,0.1715235499097783,0.0041120361362164,4.350000000000028,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_2_2/traffic_speed,per_type_wevent,7.957464274697369,0.3392770200215291,954.8957129636844,40.71324240258349,0.8844411946785699,0.1131419013391638,0.7902298850574713,0.0,1.0,0.0,0.0,0.0,0.1660866957912542,0.0013979138637092,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_2_3/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_2_3/traffic_speed,ldp,7.657649678534248,0.5642604208665915,918.9179614241098,67.71125050399098,0.8094662093524501,0.0576033912254022,1.0,0.0,1.0,0.0,0.0,0.0,0.0270642650157988,0.0009648434250439,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_2_3/traffic_speed,ours,0.4270805683909588,0.0472744700363706,51.249668206915054,5.67293640436448,0.3673701886616281,0.2793877924907517,0.4744744744744744,0.0295456429459431,0.0292277320659421,0.0018110727549919,4.162500000000025,0.0,0.1719691506302631,0.0045985211079997,4.162500000000025,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_2_3/traffic_speed,per_type_wevent,8.039687891109667,0.3830802294655725,964.76254693316,45.969627535868646,0.814867091478828,0.1681293109537114,0.7747747747747747,0.0,1.0,0.0,0.0,0.0,0.1657869254525106,0.0012183019364305,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_3_2/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_3_2/traffic_speed,ldp,7.675311164764103,0.5530213826128048,921.0373397716924,66.36256591353656,0.8097338292812823,0.0608670621127506,1.0,0.0,1.0,0.0,0.0,0.0,0.0267751883161877,0.0007369593095285,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_3_2/traffic_speed,ours,0.4316200153524366,0.0534055873686195,51.7944018422924,6.408670484234344,0.4303726661595382,0.2648242417489886,0.4726295210166178,0.0320932428359588,0.0295153607526111,0.0015536206736123,4.262500000000027,0.0,0.1724530737446521,0.0042043327522659,4.262500000000027,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_3_2/traffic_speed,per_type_wevent,8.193342091041785,0.3298273598231648,983.201050925014,39.57928317877968,0.8955842153727233,0.0961765602652246,0.7712609970674486,0.0,1.0,0.0,0.0,0.0,0.1666064781317977,0.0017097362553099,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_3_3/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_3_3/traffic_speed,ldp,7.67781130818947,0.5393698470533347,921.3373569827364,64.72438164640016,0.8204237983372971,0.0645217060128235,1.0,0.0,1.0,0.0,0.0,0.0,0.0272332430800556,0.0009171070783922,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_3_3/traffic_speed,ours,0.4348447818528717,0.0468130718062496,52.18137382234461,5.617568616749954,0.450980268618961,0.2757204416442084,0.4751984126984127,0.0310818415927236,0.0295614906078409,0.0017009140179122,4.200000000000026,0.0,0.1743222043539087,0.0024659998427222,4.200000000000026,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NE/cell_3_3/traffic_speed,per_type_wevent,7.935015960031063,0.4116480691688864,952.2019152037276,49.39776830026641,0.8373972852715226,0.1585257116088734,0.7916666666666666,0.0,1.0,0.0,0.0,0.0,0.1674047836411138,0.0033755140931602,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_2_0/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_2_0/traffic_speed,ldp,7.653439917417185,0.5407865728756185,918.4127900900622,64.89438874507421,0.8138433086743456,0.0595410843761002,1.0,0.0,1.0,0.0,0.0,0.0,0.0274114068821296,0.0012038133339222,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_2_0/traffic_speed,ours,0.4392840908482525,0.0519152077780291,52.71409090179031,6.229824933363494,0.3492354296794406,0.2987083617609498,0.4744744744744745,0.0295456429459431,0.0294512697878408,0.0016427345814654,4.162500000000025,0.0,0.1703513323798313,0.0022983681328937,4.162500000000025,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_2_0/traffic_speed,per_type_wevent,7.967719117420386,0.5167525599520832,956.1262940904462,62.01030719424994,0.8882402544332676,0.1065563219286935,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.171199224090336,0.007622944450144,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_2_1/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_2_1/traffic_speed,ldp,7.66315420371324,0.5423012644151368,919.5785044455888,65.07615172981639,0.8286801206237705,0.0661753962116462,1.0,0.0,1.0,0.0,0.0,0.0,0.0269606079949923,0.0007665153137261,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_2_1/traffic_speed,ours,0.4460915639770659,0.0510169091238731,53.53098767724791,6.122029094864783,0.4952384804420535,0.3232749479089968,0.4731182795698925,0.0310721307027704,0.0293398580342163,0.0016595255302625,4.262500000000027,0.0,0.1709835678029474,0.0039652881329079,4.262500000000027,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_2_1/traffic_speed,per_type_wevent,7.975453872672534,0.2836163135491786,957.054464720704,34.03395762590144,0.9004161692240507,0.1060207287712262,0.7829912023460409,0.0,1.0,0.0,0.0,0.0,0.1664299309392071,0.0018925683604641,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_3_0/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_3_0/traffic_speed,ldp,7.700096062269508,0.5927942174954912,924.0115274723408,71.13530609945893,0.8304500344981172,0.056780143496091,1.0,0.0,1.0,0.0,0.0,0.0,0.0274473906440416,0.0003220848932869,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_3_0/traffic_speed,ours,0.4259070409595735,0.0439897256990553,51.108844915148815,5.27876708388664,0.5119018449756058,0.2406552986638962,0.4723018147086915,0.0298553952406547,0.0292194806691965,0.0015941165336227,4.362500000000028,0.0,0.170581765942553,0.0027405873435134,4.362500000000028,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_3_0/traffic_speed,per_type_wevent,7.94617568153172,0.2268378687729082,953.5410817838064,27.22054425274901,0.7953274142896706,0.2161876750234728,0.7936962750716332,0.0,1.0,0.0,0.0,0.0,0.1668246704666967,0.0026962525724041,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_3_1/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_3_1/traffic_speed,ldp,7.630116566940437,0.5659558595962579,915.6139880328524,67.91470315155098,0.673780809889347,0.1253785354360534,1.0,0.0,1.0,0.0,0.0,0.0,0.0264468352345679,0.0006385903762739,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_3_1/traffic_speed,ours,0.4359638205415646,0.0508984837566292,52.31565846498776,6.107818050795508,0.4634929827368905,0.2758327555030796,0.4730538922155688,0.0305917120345983,0.0293794905861813,0.0016187899890721,4.175000000000026,0.0,0.1707643124334395,0.0033059427762438,4.175000000000026,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/NW/cell_3_1/traffic_speed,per_type_wevent,7.944269612533257,0.3756329601071854,953.3123535039908,45.07595521286222,0.8015528932981203,0.1159177716109325,0.7574850299401198,0.0,1.0,0.0,0.0,0.0,0.167058675992349,0.0025312712356499,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ldp,7.71723450477644,0.5792642676738123,926.0681405731729,69.5117121208575,0.8195807095071551,0.0561935006157585,1.0,0.0,1.0,0.0,0.0,0.0,0.0273455276426738,0.0005369248623758,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,ours,0.441362004964332,0.0461076163810134,52.963440595719845,5.532913965721614,0.5519448346827817,0.2634254817581925,0.4720616570327553,0.0303491145109871,0.0293921687127257,0.001582353463282,4.325000000000028,0.0,0.1720799219988372,0.0032121081908366,4.325000000000028,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_2/traffic_speed,per_type_wevent,7.971827622079695,0.2847096950474895,956.6193146495634,34.16516340569873,0.9014423368650524,0.1078639020109042,0.7890173410404624,0.0,1.0,0.0,0.0,0.0,0.1657625540520328,0.0011087396397342,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,ldp,7.61170738639224,0.5698877034287251,913.4048863670688,68.38652441144703,0.7012133270977494,0.0874658114115659,1.0,0.0,1.0,0.0,0.0,0.0,0.0269728947250159,0.0006611508644733,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,ours,0.4263402542954327,0.0506402135067362,51.16083051545193,6.0768256208083455,0.4416590519265664,0.2500512915774591,0.4721362229102167,0.0367757030969637,0.0290014698255649,0.0012214862837662,4.037500000000024,0.0,0.1696371991173878,0.000867936819917,4.037500000000024,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_0_3/traffic_speed,per_type_wevent,8.085179369347971,0.2446121848782846,970.2215243217564,29.35346218539419,0.7805477854133552,0.1274868171562022,0.7739938080495357,0.0,1.0,0.0,0.0,0.0,0.167488340471974,0.0041486368238265,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_1_2/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_1_2/traffic_speed,ldp,7.630116566940437,0.5659558595962579,915.6139880328524,67.91470315155098,0.6980847834123479,0.0809635698230607,1.0,0.0,1.0,0.0,0.0,0.0,0.0265914433319786,0.0007430066022618,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_1_2/traffic_speed,ours,0.4203012698317238,0.0512883931623241,50.436152379806856,6.1546071794789,0.4989319867504072,0.2565310259776742,0.4747023809523809,0.0310295512356627,0.0294157035218155,0.0016274722517225,4.200000000000026,0.0,0.1698477287954163,0.0008430568279632,4.200000000000026,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_1_2/traffic_speed,per_type_wevent,8.112559444758212,0.3090303136259889,973.5071333709852,37.083637635118606,0.7918471387776348,0.142363416325095,0.7529761904761904,0.0,1.0,0.0,0.0,0.0,0.1663025025100935,0.0021664333027137,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_1_3/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_1_3/traffic_speed,ldp,7.700096062269508,0.5927942174954912,924.0115274723408,71.13530609945893,0.8201275494389996,0.0497215285917464,1.0,0.0,1.0,0.0,0.0,0.0,0.028022066707818,0.0006590752530959,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_1_3/traffic_speed,ours,0.4342181569764667,0.0473866627380933,52.106178837176,5.686399528571199,0.514406178426868,0.2419867293119011,0.4727793696275071,0.0302153039002041,0.0293680040771971,0.0015697299210701,4.362500000000028,0.0,0.1704598717620985,0.0020917925028292,4.362500000000028,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SE/cell_1_3/traffic_speed,per_type_wevent,8.042097174081213,0.3642073904085456,965.0516608897456,43.70488684902548,0.8251654880190786,0.2212815208891594,0.7936962750716332,0.0,1.0,0.0,0.0,0.0,0.1669353553082406,0.0023900427765151,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ldp,7.632096656365202,0.5814453090781252,915.8515987638242,69.77343708937502,0.6712621944836857,0.1184633956294016,1.0,0.0,1.0,0.0,0.0,0.0,0.0268795205136904,0.0006241842451584,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,ours,0.4269003376706841,0.0491810857802455,51.22804052048209,5.901730293629462,0.4331132207735172,0.3133623557782981,0.4733333333333333,0.0349967595005938,0.0293544121429815,0.0015281096696696,4.062500000000024,0.0,0.1711253746627614,0.0040312809819081,4.062500000000024,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_0/traffic_speed,per_type_wevent,8.112890238497755,0.2127675096953023,973.5468286197306,25.532101163436277,0.7525531313543867,0.1836193754360352,0.7753846153846154,0.0,1.0,0.0,0.0,0.0,0.1665294000831169,0.0026165603147139,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ldp,7.707120088342157,0.5971451242357428,924.8544106010588,71.65741490828918,0.8197855258297638,0.0650353227172313,1.0,0.0,1.0,0.0,0.0,0.0,0.0277657258398154,0.00072737742316,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,ours,0.4276969482362902,0.0506276700692526,51.32363378835481,6.075320408310312,0.5267327133088943,0.2517944325317435,0.4713467048710602,0.0291504154002518,0.0293324496425728,0.0014697620349016,4.362500000000028,0.0,0.1725808752001527,0.0038509284135158,4.362500000000028,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_0_1/traffic_speed,per_type_wevent,7.922379053837378,0.4157091682660854,950.6854864604855,49.88510019193019,0.8934632321027784,0.1155587428665785,0.7994269340974212,0.0,1.0,0.0,0.0,0.0,0.1659576629654085,0.0012133312772885,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_1_0/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_1_0/traffic_speed,ldp,7.66315420371324,0.5423012644151368,919.5785044455888,65.07615172981639,0.8203685354116463,0.0553950938549244,1.0,0.0,1.0,0.0,0.0,0.0,0.0267837463035212,0.0006010485827255,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_1_0/traffic_speed,ours,0.4277357095596589,0.0504423962348133,51.32828514715908,6.053087548177597,0.5161104870981795,0.2188299846287988,0.4728682170542636,0.0330254393862647,0.0293452525348692,0.0013978165870833,4.300000000000027,0.0,0.170323279728687,0.0020287736676476,4.300000000000027,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_1_0/traffic_speed,per_type_wevent,7.988481188170936,0.3036420282155875,958.6177425805124,36.43704338587052,0.7835817560247436,0.2164883847990235,0.7761627906976744,0.0,1.0,0.0,0.0,0.0,0.1673496153671294,0.0025295399544318,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_1_1/traffic_speed,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_1_1/traffic_speed,ldp,7.702783215168945,0.5608698709295658,924.3339858202734,67.30438451154788,0.8153241842261961,0.0722404481983854,1.0,0.0,1.0,0.0,0.0,0.0,0.0273061241448197,0.0005686329196206,0.0,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_1_1/traffic_speed,ours,0.4311108883572748,0.042791790207215,51.73330660287298,5.135014824865806,0.5024074843750709,0.2589447392373504,0.4721421709894333,0.029412701042065,0.0292364783770844,0.0014593395475645,4.337500000000028,0.0,0.1697757141127839,0.000703436350965,4.337500000000028,0.0,6
mobility,traffic_speed,static,5,mobility/nyc/SW/cell_1_1/traffic_speed,per_type_wevent,7.965546310645707,0.2417099892223853,955.8655572774848,29.005198706686222,0.8759268438230471,0.1145599683981942,0.7780979827089337,0.0,1.0,0.0,0.0,0.0,0.1669241962900723,0.0031053864849011,0.0,0.0,6
mobility,vehicle_count,static,1,mobility,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,vehicle_count,static,1,mobility,ldp,3.960108117049199,0.1406332855403428,1980.0540585245992,70.3166427701714,1.1454142493070525,0.0814584771324459,1.0,0.0,1.0,0.0,0.0,0.0,0.0418213808977549,0.0006540111622853,0.0,0.0,6
mobility,vehicle_count,static,1,mobility,ours,0.407531743910535,0.0344266617432541,203.7658719552675,17.213330871627083,0.7768148925655539,0.6921041311374878,0.4996003197442046,0.0114924580887773,0.027989422725985,0.0006804035592236,10.424999999999942,0.0,0.1707021445728284,0.0015428307064343,10.424999999999942,0.0,6
mobility,vehicle_count,static,1,mobility,per_type_wevent,1.620341270478214,0.0686334650037524,810.1706352391069,34.3167325018763,0.7628562871495058,0.1798275818809046,1.0,0.0,0.2026179056754596,0.0,0.0,0.0,0.1679882955764212,0.0010524755694623,0.0,0.0,6
mobility,vehicle_count,static,2,mobility/nyc,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,vehicle_count,static,2,mobility/nyc,ldp,3.960108117049199,0.1406332855403428,1980.0540585245992,70.3166427701714,1.1454142493070525,0.0814584771324459,1.0,0.0,1.0,0.0,0.0,0.0,0.0413575647607278,0.0003880809755121,0.0,0.0,6
mobility,vehicle_count,static,2,mobility/nyc,ours,0.407531743910535,0.0344266617432541,203.7658719552675,17.213330871627083,0.7768148925655539,0.6921041311374878,0.4996003197442046,0.0114924580887773,0.027989422725985,0.0006804035592236,10.424999999999942,0.0,0.1703306482985711,0.0006599031306561,10.424999999999942,0.0,6
mobility,vehicle_count,static,2,mobility/nyc,per_type_wevent,1.620341270478214,0.0686334650037524,810.1706352391069,34.3167325018763,0.7628562871495058,0.1798275818809046,1.0,0.0,0.2026179056754596,0.0,0.0,0.0,0.1686644782930118,0.00106479737423,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/NE,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/NE,ldp,6.976770081411032,0.2540035947349263,3488.385040705516,127.0017973674633,0.9131353951168494,0.107926118593255,1.0,0.0,1.0,0.0,0.0,0.0,0.0342988337444154,0.0005937685782355,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/NE,ours,0.4247035020833146,0.0409496439453656,212.3517510416573,20.474821972682843,0.7031294332553136,0.4149502993539241,0.481071779744346,0.0140363599887558,0.0283213969587193,0.0021787675792808,8.475000000000053,0.0,0.1712871575544907,0.0025814056222846,8.475000000000053,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/NE,per_type_wevent,5.933319183695701,0.2870374705409187,2966.6595918478506,143.5187352704596,0.6575524509985912,0.1031770305917108,0.9970501474926252,0.0,0.7475345167652859,0.0,0.0,0.0,0.1680748196064165,0.0015070224809315,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/NW,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/NW,ldp,6.948425964372181,0.2799916995800888,3474.2129821860904,139.9958497900445,0.7842235775637473,0.1584709430973744,1.0,0.0,1.0,0.0,0.0,0.0,0.034219115929777,0.0007356544025956,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/NW,ours,0.4138499042110049,0.0340347219745235,206.92495210550248,17.017360987261785,0.6861256707203617,0.4148925522161578,0.4814009661835749,0.0109385892152262,0.0279454336167229,0.0016272304396237,8.625000000000044,0.0,0.1708088676076256,0.001312202925574,8.625000000000044,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/NW,per_type_wevent,6.127849637224952,0.3139813628869812,3063.9248186124764,156.9906814434909,0.7493262164087274,0.114615673225068,0.9971014492753624,0.0,0.7639292635658914,0.0,0.0,0.0,0.1681816381748747,0.0020223129650477,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/SE,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/SE,ldp,6.945450351996032,0.3508361409230233,3472.7251759980168,175.41807046151175,0.7944933557746024,0.1027353364534846,1.0,0.0,1.0,0.0,0.0,0.0,0.0343704043517678,0.0006304569717849,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/SE,ours,0.413219553187742,0.0410091129750921,206.60977659387103,20.504556487546072,0.5248120382785267,0.2390933733814194,0.4815905743740795,0.0099887039515836,0.0283458855940056,0.0024531477341002,8.487500000000052,0.0,0.1697970824439588,0.0004686413087251,8.487500000000052,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/SE,per_type_wevent,6.034339773858963,0.3378277296608752,3017.169886929481,168.91386483043766,0.7911932668120194,0.1206227113707348,0.9970544918998528,0.0,0.7523387493845396,0.0,0.0,0.0,0.1681464347964592,0.0024693644730209,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/SW,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/SW,ldp,6.997522313537325,0.4090453566910079,3498.761156768662,204.5226783455038,0.8216712253318743,0.1149307733337214,1.0,0.0,1.0,0.0,0.0,0.0,0.03446296925856,0.0006961626924059,0.0,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/SW,ours,0.4159850822592736,0.0337514321034058,207.9925411296368,16.875716051702927,0.6294746461123106,0.42443843994304,0.4812680115273775,0.0116705802485974,0.0279869476181152,0.0015957837523927,8.675000000000042,0.0,0.1699158220214628,0.0005973554748451,8.675000000000042,0.0,6
mobility,vehicle_count,static,3,mobility/nyc/SW,per_type_wevent,6.046432457139321,0.2944146431012491,3023.216228569661,147.2073215506248,0.7909052977474312,0.1552070135586426,0.9985590778097982,0.0,0.7585377585377585,0.0,0.0,0.0,0.168223884788688,0.001831092818545,0.0,0.0,6
mobility,vehicle_count,static,4,mobility/nyc/NE/cell_2_2,classic,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6
