P,strategy,normalized_mae,kl_divergence,release_rate,attribution_advantage,tuning_loss,avg_n_tau,pr_n_ge_P,deferrals,evaluated,iter,action,restart_idx
4,n_weighted,0.689978235071993,0.40215160770858527,0.5210084033613446,0.06309811063400528,0.785776554399724,8.403361344537815,0.8403361344537815,57,True,0,seed,0
3,n_weighted,0.723608890501715,0.4164709488320457,0.5294117647058824,0.06738755861335968,0.8177265375605385,8.403361344537815,0.8487394957983193,56,True,1,probe_P=3,0
5,n_weighted,0.6140617802224819,0.9465720753408096,0.5126050420168067,0.05753424551442068,0.7115407718191206,8.403361344537815,0.8319327731092437,58,True,1,probe_P=5,0
5,n_weighted,0.6140617802224819,0.9465720753408096,0.5126050420168067,0.05753424551442068,0.7115407718191206,8.403361344537815,0.8319327731092437,58,True,1,step_to_P=5,0
6,n_weighted,0.5532419624246246,0.4288476542484263,0.5126050420168067,0.05269821350408263,0.6507209540212633,8.403361344537815,0.8319327731092437,58,True,2,probe_P=6,0
6,n_weighted,0.5532419624246246,0.4288476542484263,0.5126050420168067,0.05269821350408263,0.6507209540212633,8.403361344537815,0.8319327731092437,58,True,2,step_to_P=6,0
7,n_weighted,0.4532895593372839,0.85635222822282,0.4789915966386555,0.047613282580435574,0.5574912400095527,8.403361344537815,0.8151260504201681,62,True,3,probe_P=7,0
7,n_weighted,0.4532895593372839,0.85635222822282,0.4789915966386555,0.047613282580435574,0.5574912400095527,8.403361344537815,0.8151260504201681,62,True,3,step_to_P=7,0
8,n_weighted,0.4161785071760457,1.0739483227726918,0.4369747899159664,0.04180547824316212,0.5287835491928524,8.403361344537815,0.8067226890756303,67,True,4,probe_P=8,0
8,n_weighted,0.4161785071760457,1.0739483227726918,0.4369747899159664,0.04180547824316212,0.5287835491928524,8.403361344537815,0.8067226890756303,67,True,4,step_to_P=8,0
9,n_weighted,0.42941882698221245,1.151115442179978,0.42857142857142855,0.03824933174601099,0.5437045412679268,8.403361344537815,0.7983193277310925,68,True,5,probe_P=9,0
8,n_weighted,0.4161785071760457,1.0739483227726918,0.4369747899159664,0.04180547824316212,0.5287835491928524,8.403361344537815,0.8067226890756303,67,True,5,stop_local_optimum,0
10,n_weighted,0.4137754001062246,0.9138517136217394,0.4117647058823529,0.03742680712363844,0.531422458929754,8.403361344537815,0.7563025210084033,70,True,0,r1_seed,1
9,n_weighted,0.42941882698221245,1.151115442179978,0.42857142857142855,0.03824933174601099,0.5437045412679268,8.403361344537815,0.7983193277310925,68,True,1,r1_probe_P=9,1
10,n_weighted,0.4137754001062246,0.9138517136217394,0.4117647058823529,0.03742680712363844,0.531422458929754,8.403361344537815,0.7563025210084033,70,True,1,r1_stop_local_optimum,1
